search_point_url,href,name
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+St+Marche+Mooca/data=!4m5!3m4!1s0x94ce598656630b2f:0xdf2996823c40c38a!8m2!3d-23.5505897!4d-46.5955446?authuser=0&hl=en&rclk=1,Espaçolaser St Marche Mooca
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/Julia+Laser+-+Unidade+Mooca/data=!4m5!3m4!1s0x94ce5f5110be573b:0xdbcbccee424f9f0!8m2!3d-23.5514934!4d-46.586587?authuser=0&hl=en&rclk=1,Julia Laser - Unidade Mooca
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/OpenLaser+Metr%C3%B4+Tatuap%C3%A9/data=!4m5!3m4!1s0x94ce5f4bae153121:0xe7961a9264724720!8m2!3d-23.5417719!4d-46.5798882?authuser=0&hl=en&rclk=1,OpenLaser Metrô Tatuapé
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/Maislaser+-+Mooca/data=!4m5!3m4!1s0x94ce5964109ef2db:0xb24631a722cb2d0a!8m2!3d-23.5505032!4d-46.5948071?authuser=0&hl=en&rclk=1,Maislaser - Mooca
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/Espa%C3%A7o+Karina+Laser/data=!4m5!3m4!1s0x94ce5ef24c8b0001:0x60127edca1bc64b5!8m2!3d-23.5400519!4d-46.5789122?authuser=0&hl=en&rclk=1,Espaço Karina Laser
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/Danielle+Oliveira+By+Laser/data=!4m5!3m4!1s0x94ce5f49dc57764d:0xe2d285c5358db591!8m2!3d-23.5490948!4d-46.5716717?authuser=0&hl=en&rclk=1,Danielle Oliveira By Laser
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/Vai+Laser+Cl%C3%ADnica+de+Est%C3%A9tica+e+Depila%C3%A7%C3%A3o/data=!4m5!3m4!1s0x94ce5e8c169d4ba9:0xddb20579c7beb5b5!8m2!3d-23.5426322!4d-46.5748329?authuser=0&hl=en&rclk=1,Vai Laser Clínica de Estética e Depilação
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/LaserDerm+-+Est%C3%A9tica+e+Laser/data=!4m5!3m4!1s0x94ce5f7bf5a78bb9:0x62805024398decbc!8m2!3d-23.5464386!4d-46.5764491?authuser=0&hl=en&rclk=1,LaserDerm - Estética e Laser
"laser/@-23.5377903,-46.5931099,15z","https://www.google.com/maps/place/Emagrecentro+Tatuap%C3%A9+-+Cl%C3%ADnica+de+Emagrecimento+-+Hidrolipo+-+Criolip%C3%B3lise+-+Secagem+de+Vasinhos+-+Depila%C3%A7%C3%A3o+a+Laser+-+Limpeza+de+Pele+-+Peeling+-+Tratamento+para+Celulite,+Estrias,+Flacidez+e+Gordura+Localizada/data=!4m5!3m4!1s0x94ce5ec226e52425:0x9259e6fde744afa5!8m2!3d-23.541557!4d-46.5742845?authuser=0&hl=en&rclk=1","Emagrecentro Tatuapé - Clínica de Emagrecimento - Hidrolipo - Criolipólise - Secagem de Vasinhos - Depilação a Laser - Limpeza de Pele - Peeling - Tratamento para Celulite, Estrias, Flacidez e Gordura Localizada"
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Carrefour+Tatuape/data=!4m5!3m4!1s0x94ce5fb3607fec49:0xfca941470141c5d0!8m2!3d-23.557724!4d-46.577903?authuser=0&hl=en&rclk=1,Espaçolaser Carrefour Tatuape
"laser/@-23.5377903,-46.5931099,15z",https://www.google.com/maps/place/Laser+Dream/data=!4m5!3m4!1s0x94ce5a2a8c568295:0xb7fe6b0b515ba0e1!8m2!3d-23.5493031!4d-46.5653195?authuser=0&hl=en&rclk=1,Laser Dream
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Seneca+Mall+Braz+Leme/data=!4m5!3m4!1s0x94cef7a658b64913:0xef6ffcff2c385d76!8m2!3d-23.50785!4d-46.6499777?authuser=0&hl=en&rclk=1,Espaçolaser Seneca Mall Braz Leme
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Maislaser+Jd.+S%C3%A3o+Paulo/data=!4m5!3m4!1s0x94cef72e77f17693:0x783a410ffda506d4!8m2!3d-23.4933768!4d-46.6169498?authuser=0&hl=en&rclk=1,Maislaser Jd. São Paulo
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Julia+Laser+-+Unidade+Santana/data=!4m5!3m4!1s0x94cef71f128e7301:0x7a67e343d54896fb!8m2!3d-23.50028!4d-46.6183173?authuser=0&hl=en&rclk=1,Julia Laser - Unidade Santana
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Cl%C3%ADnica+de+Est%C3%A9tica+GiOlaser+-+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94cef7f37f5b21d7:0x31b574ea52551eb2!8m2!3d-23.5019753!4d-46.6274011?authuser=0&hl=en&rclk=1,Clínica de Estética GiOlaser - Depilação a Laser
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94cef75d9f3eb439:0x280bd13c24fef12b!8m2!3d-23.5137562!4d-46.6594608?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/SoftSkin+Laser/data=!4m5!3m4!1s0x94cef7d09d9e27dd:0xb45e7e2afa355db!8m2!3d-23.4935278!4d-46.6276789?authuser=0&hl=en&rclk=1,SoftSkin Laser
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/SkinMax+-+Depila%C3%A7%C3%A3o+a+Laser+e+Est%C3%A9tica/data=!4m5!3m4!1s0x94ce5996730d4849:0x41de80bceb3e4ce4!8m2!3d-23.4914152!4d-46.6275408?authuser=0&hl=en&rclk=1,SkinMax - Depilação a Laser e Estética
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/%23N%2FA/data=!4m5!3m4!1s0x94ce5890d0a3892b:0x1e230c60868a266b!8m2!3d-23.5155164!4d-46.6183535?authuser=0&hl=en&rclk=1,#N/A
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/ESP+Laser/data=!4m5!3m4!1s0x94ce5890b6303917:0x882feb9b3d73b0b4!8m2!3d-23.5150098!4d-46.6178644?authuser=0&hl=en&rclk=1,ESP Laser
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Maislaser+Santana/data=!4m5!3m4!1s0x94cef725bf48c9d3:0x7aa1a05bb117e014!8m2!3d-23.4861596!4d-46.6330726?authuser=0&hl=en&rclk=1,Maislaser Santana
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce590f56881955:0xeb1c5c5d2f10bb74!8m2!3d-23.5217758!4d-46.6241516?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Santana+Parque/data=!4m5!3m4!1s0x94cef7a4ef524857:0x1d87bb370e058a2e!8m2!3d-23.4828892!4d-46.6450402?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Santana Parque
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Comvem+Tiete/data=!4m5!3m4!1s0x94ce59870b5cdd9d:0x60e606a9b095505f!8m2!3d-23.5157404!4d-46.6263726?authuser=0&hl=en&rclk=1,Espaçolaser Comvem Tiete
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Est%C3%A9tica+Avan%C3%A7ada+Danielle+Oliveira+-+Criolip%C3%B3lise+-+Depila%C3%A7%C3%A3o+a+Laser+e+mais./data=!4m5!3m4!1s0x94cef7174b899fd7:0x511a08f73120c042!8m2!3d-23.4994634!4d-46.6373317?authuser=0&hl=en&rclk=1,Estética Avançada Danielle Oliveira - Criolipólise - Depilação a Laser e mais.
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Est%C3%A9tica+Michele+Dantas/data=!4m5!3m4!1s0x94cef62869baaaab:0x4b9293620feafdf8!8m2!3d-23.5046299!4d-46.6233656?authuser=0&hl=en&rclk=1,Estética Michele Dantas
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/OpenLaser+Santana+Parque+Shopping/data=!4m5!3m4!1s0x94cef7a4f224de6b:0xd752d6b8666d840f!8m2!3d-23.4832481!4d-46.6449742?authuser=0&hl=en&rclk=1,OpenLaser Santana Parque Shopping
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+D/data=!4m5!3m4!1s0x94ce59b5c47b65bf:0xd9061593f174641c!8m2!3d-23.5259322!4d-46.625188?authuser=0&hl=en&rclk=1,Espaçolaser Shopping D
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/V%C3%ADdeo+Laser+Eletr%C3%B4nica/data=!4m5!3m4!1s0x94cef62828aff27d:0x2d6ae104a6d55534!8m2!3d-23.5105046!4d-46.6267386?authuser=0&hl=en&rclk=1,Vídeo Laser Eletrônica
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Depila%C3%A7%C3%A3o+a+Laser+sem+Dor+-+Espa%C3%A7o+De+Laser+SP/data=!4m5!3m4!1s0x94ce59433a65937d:0xb808d8240b20f6fe!8m2!3d28.6478898!4d180?authuser=0&hl=en&rclk=1,Depilação a Laser sem Dor - Espaço De Laser SP
"laser/@-23.50235,-46.6370242,15z",https://www.google.com/maps/place/Depila%C3%A7%C3%A2o+Santana+laser/data=!4m5!3m4!1s0x94cef7cc94ef1f6f:0x2232e5da49600aa5!8m2!3d-23.5025376!4d-46.6270152?authuser=0&hl=en&rclk=1,Depilaçâo Santana laser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Galeria+Metropole+Republica/data=!4m5!3m4!1s0x94ce59db88398a99:0xcd8b8f8ea86b12d7!8m2!3d-23.546477!4d-46.6428031?authuser=0&hl=en&rclk=1,Espaçolaser Galeria Metropole Republica
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce591569e830cb:0x395298893c9242a6!8m2!3d-23.554048!4d-46.6526753?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce598dd555163d:0x2fbfddb262427420!8m2!3d-23.5465766!4d-46.6386315?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Est%C3%BAdio+Laser/data=!4m5!3m4!1s0x94ce59b0c6eed405:0x519dd125a24465f2!8m2!3d-23.5515926!4d-46.6442313?authuser=0&hl=en&rclk=1,Estúdio Laser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Laser+Maker/data=!4m5!3m4!1s0x94ce5854ad541e4b:0x1175dfdff2782624!8m2!3d-23.5487567!4d-46.6361578?authuser=0&hl=en&rclk=1,Laser Maker
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Light/data=!4m5!3m4!1s0x94ce59d46be6dc8d:0x6a61ccf8318e57c1!8m2!3d-23.5465766!4d-46.6386315?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Light
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Sete+de+Setembro+Centro/data=!4m5!3m4!1s0x94ce5938cd599ce9:0x93fb8142b4cbbcfc!8m2!3d-23.5523926!4d-46.6343961?authuser=0&hl=en&rclk=1,Espaçolaser Sete de Setembro Centro
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Metro+Sao+Bento/data=!4m5!3m4!1s0x94ce59b946706f07:0x672eb057282892eb!8m2!3d-23.5441728!4d-46.6340968?authuser=0&hl=en&rclk=1,Espaçolaser Metro Sao Bento
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Frei+Caneca/data=!4m5!3m4!1s0x94ce599ee2719295:0xf0c743637353564d!8m2!3d-23.5538107!4d-46.6528165?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Frei Caneca
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Espa%C3%A7olaser/data=!4m5!3m4!1s0x94ce59f5079a85f1:0x6dde94cbb715c67!8m2!3d-23.5482421!4d-46.6340888?authuser=0&hl=en&rclk=1,Espaçolaser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Laserdesign/data=!4m5!3m4!1s0x94ce58f8279d3047:0xe192b81c63249adb!8m2!3d-23.5372519!4d-46.6303006?authuser=0&hl=en&rclk=1,Laserdesign
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce593eb8bc31a9:0xb820fc92dd8f6e6c!8m2!3d-23.563522!4d-46.6526872?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/A+Laser+Brasil/data=!4m5!3m4!1s0x94ce593d2d9b9717:0x148031c95a425982!8m2!3d-23.5343906!4d-46.6303002?authuser=0&hl=en&rclk=1,A Laser Brasil
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Laser+Engraver/data=!4m5!3m4!1s0x94ce5859a1d28081:0xf013a2e56648f2e4!8m2!3d-23.5367923!4d-46.6355029?authuser=0&hl=en&rclk=1,Laser Engraver
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Espa%C3%A7olaser/data=!4m5!3m4!1s0x94ce59cd17e23087:0x9e06a70d927f65fb!8m2!3d-23.5577888!4d-46.6589923?authuser=0&hl=en&rclk=1,Espaçolaser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Laser+Vision+-+Cirurgia+Refrativa/data=!4m5!3m4!1s0x94ce59dd8bdee0d9:0xc5b7e8641aa2a03a!8m2!3d-23.5623478!4d-46.6558703?authuser=0&hl=en&rclk=1,Laser Vision - Cirurgia Refrativa
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Fast+Laser/data=!4m5!3m4!1s0x94ce58f8fbceb7c3:0x59795a984bbc0921!8m2!3d-23.5391178!4d-46.6302727?authuser=0&hl=en&rclk=1,Fast Laser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/On+Laser/data=!4m5!3m4!1s0x94ce578f59a0e0ef:0xce505b5460771735!8m2!3d-23.5657144!4d-46.6521571?authuser=0&hl=en&rclk=1,On Laser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce593fae355fc3:0x7ff1706d7c0a72b8!8m2!3d-23.5658059!4d-46.6508012?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.545961,-46.6331305,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Top+Center/data=!4m5!3m4!1s0x94ce591b2dc07137:0x74ee32d5d29221f8!8m2!3d-23.5658059!4d-46.6508012?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Top Center
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Cambuci/data=!4m5!3m4!1s0x94ce593c8c7d6d6b:0xd7ddb9cf19024225!8m2!3d-23.5747779!4d-46.623372?authuser=0&hl=en&rclk=1,Espaçolaser Cambuci
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Laser+Dream/data=!4m5!3m4!1s0x94ce5d665a4e6497:0xf5dbc517072bc6bf!8m2!3d-23.5707364!4d-46.5877454?authuser=0&hl=en&rclk=1,Laser Dream
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/OpenLaser+Mooca+Plaza+Shopping/data=!4m5!3m4!1s0x94ce5bcd9ff0f81d:0xf65afca6e5739319!8m2!3d-23.5797475!4d-46.5943652?authuser=0&hl=en&rclk=1,OpenLaser Mooca Plaza Shopping
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Pao+de+Acucar+Vila+Monumento/data=!4m5!3m4!1s0x94ce598a614418ff:0x77bbf9a6e947ec1e!8m2!3d-23.5739021!4d-46.612163?authuser=0&hl=en&rclk=1,Espaçolaser Pao de Acucar Vila Monumento
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Diolaser+-+Mooca/data=!4m5!3m4!1s0x94ce5c085f7927d3:0x75cf75357de653fd!8m2!3d-23.582109!4d-46.5909491?authuser=0&hl=en&rclk=1,Diolaser - Mooca
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/OpenLaser+Mooca+Paes+de+Barros/data=!4m5!3m4!1s0x94ce592d54c8d15d:0xc3c696a8350dceaa!8m2!3d-23.5663271!4d-46.5939183?authuser=0&hl=en&rclk=1,OpenLaser Mooca Paes de Barros
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Mooca+Plaza/data=!4m5!3m4!1s0x94ce5b1050d321b1:0xdf43202da0618bb5!8m2!3d-23.5796281!4d-46.5948204?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Mooca Plaza
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Ipiranga/data=!4m5!3m4!1s0x94ce5beed084d7e7:0xfc4f9858700f82c3!8m2!3d-23.5885727!4d-46.6074421?authuser=0&hl=en&rclk=1,Espaçolaser Ipiranga
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Juventus+Mooca/data=!4m5!3m4!1s0x94ce5934f3f226e7:0xd5a998bdd6c288a1!8m2!3d-23.5714763!4d-46.5898825?authuser=0&hl=en&rclk=1,Espaçolaser Juventus Mooca
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Espa%C3%A7olaser/data=!4m5!3m4!1s0x94ce594b44890d37:0x19a862eeb0bb03e3!8m2!3d-23.5761721!4d-46.6159721?authuser=0&hl=en&rclk=1,Espaçolaser
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Aclimacao/data=!4m5!3m4!1s0x94ce596f16c2d37f:0xaca4756dfadac8a2!8m2!3d-23.5732093!4d-46.6317731?authuser=0&hl=en&rclk=1,Espaçolaser Aclimacao
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Centro+M%C3%A9dico+Cirurgia+Laser+Ipiranga/data=!4m5!3m4!1s0x94ce5be754bbd5cb:0xacfe9e2842aa237e!8m2!3d-23.583475!4d-46.6124308?authuser=0&hl=en&rclk=1,Centro Médico Cirurgia Laser Ipiranga
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Depila%C3%A7%C3%A3o+a+Laser+Jackeline+Santana/data=!4m5!3m4!1s0x94ce5f82bbe9d871:0x214bf951f024b6ac!8m2!3d-23.5766266!4d-46.5886867?authuser=0&hl=en&rclk=1,Depilação a Laser Jackeline Santana
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Glory+Laser/data=!4m5!3m4!1s0x94ce591712d0b95f:0xfe14f29ec737b246!8m2!3d-23.5768426!4d-46.5973607?authuser=0&hl=en&rclk=1,Glory Laser
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/N%C3%A3o%2BPelo+Mooca/data=!4m5!3m4!1s0x94ce5954b9d2be39:0xde39dbd71adb2af0!8m2!3d-23.5602929!4d-46.5999075?authuser=0&hl=en&rclk=1,Não+Pelo Mooca
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Ultralaser+Ind%C3%BAstria+e+Com%C3%A9rcio/data=!4m5!3m4!1s0x94ce5be4eea19613:0x12e87b0f89152d29!8m2!3d-23.582475!4d-46.604375?authuser=0&hl=en&rclk=1,Ultralaser Indústria e Comércio
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Rental+Laser/data=!4m5!3m4!1s0x94ce5bd8c04c7157:0x8c4ef8b6a573f47a!8m2!3d-23.582155!4d-46.6185864?authuser=0&hl=en&rclk=1,Rental Laser
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Cut+in+Laser+-+Laser+Cutting/data=!4m5!3m4!1s0x94ce5bfcf004f31f:0x39907f4a7c630b32!8m2!3d-23.5784445!4d-46.6051756?authuser=0&hl=en&rclk=1,Cut in Laser - Laser Cutting
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce5b84887d769b:0xdbcb20bc13dab0cd!8m2!3d-23.5990249!4d-46.6371985?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.5755234,-46.6081634,15z",https://www.google.com/maps/place/Maislaser+Aclima%C3%A7%C3%A3o+SP/data=!4m5!3m4!1s0x94ce5961d7cdd1b5:0x1e1066ea0e2e19a2!8m2!3d-23.5689547!4d-46.6325984?authuser=0&hl=en&rclk=1,Maislaser Aclimação SP
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Metro+Santa+Cruz+II/data=!4m5!3m4!1s0x94ce5b8871ba60c5:0x570bc2bac415a2ad!8m2!3d-23.5990249!4d-46.6371985?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Metro Santa Cruz II
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Maislaser+Sa%C3%BAde/data=!4m5!3m4!1s0x94ce5b40ab4d8429:0x2ffe88c1169b011f!8m2!3d-23.5970646!4d-46.6408364?authuser=0&hl=en&rclk=1,Maislaser Saúde
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce5b84887d769b:0xdbcb20bc13dab0cd!8m2!3d-23.5990249!4d-46.6371985?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Depila%C3%A7%C3%A3o+A+Laser/data=!4m5!3m4!1s0x94ce5a51d752b8c7:0xc028c21a411bcb26!8m2!3d-23.61663!4d-46.638589?authuser=0&hl=en&rclk=1,Depilação A Laser
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/LASER+DREAM+IPIRANGA/data=!4m5!3m4!1s0x94ce5bea04cc639b:0xc40245cc35a240f0!8m2!3d-23.5982067!4d-46.6093345?authuser=0&hl=en&rclk=1,LASER DREAM IPIRANGA
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Maq+Loca%C3%A7%C3%B5es+de+Power+Shape+e+Depila%C3%A7%C3%A3o+a+Laser+Soprano/data=!4m5!3m4!1s0x94ce5a2c45f494f1:0x70e2cf3a074eb17c!8m2!3d28.6478898!4d180?authuser=0&hl=en&rclk=1,Maq Locações de Power Shape e Depilação a Laser Soprano
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Shopping+Plaza+Sul/data=!4m5!3m4!1s0x94ce5b64641bd681:0x8c0a467a46658a72!8m2!3d-23.6078017!4d-46.6270424?authuser=0&hl=en&rclk=1,Espaçolaser Shopping Plaza Sul
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Vialaser+Depila%C3%A7%C3%A3o+a+Laser/data=!4m5!3m4!1s0x94ce5b900b34c997:0x460934046c686184!8m2!3d-23.619692!4d-46.6267952?authuser=0&hl=en&rclk=1,Vialaser Depilação a Laser
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Clinica+M%C3%A9dica+Bella+Laser/data=!4m5!3m4!1s0x94ce5b8832bb834f:0x16b729ecd9dd49f4!8m2!3d-23.5988246!4d-46.6012333?authuser=0&hl=en&rclk=1,Clinica Médica Bella Laser
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Espa%C3%A7olaser/data=!4m5!3m4!1s0x94ce5ba987dbc7cd:0xa2b714da22db2914!8m2!3d-23.6197137!4d-46.6265613?authuser=0&hl=en&rclk=1,Espaçolaser
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Clinic+Bella+Linea/data=!4m5!3m4!1s0x94ce5bccde3495b5:0xc8b589274bf70ef3!8m2!3d-23.5972307!4d-46.6309114?authuser=0&hl=en&rclk=1,Clinic Bella Linea
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Laser+Acupuntura/data=!4m5!3m4!1s0x94ce5bc9f205fa97:0xb49733d39d9a6b7b!8m2!3d-23.6015909!4d-46.6265123?authuser=0&hl=en&rclk=1,Laser Acupuntura
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Body+Depil/data=!4m5!3m4!1s0x94ce5a3551940025:0x1f69d941e5ec4ae3!8m2!3d-23.6038643!4d-46.6335418?authuser=0&hl=en&rclk=1,Body Depil
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Top+Laser+Brasil/data=!4m5!3m4!1s0x94ce5984e27692ab:0xfa558ad990aa20b9!8m2!3d-23.5949589!4d-46.6277545?authuser=0&hl=en&rclk=1,Top Laser Brasil
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Ipiranga/data=!4m5!3m4!1s0x94ce5beed084d7e7:0xfc4f9858700f82c3!8m2!3d-23.5885727!4d-46.6074421?authuser=0&hl=en&rclk=1,Espaçolaser Ipiranga
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Espa%C3%A7olaser+Vila+Mariana/data=!4m5!3m4!1s0x94ce59a1ffee265b:0xe02df760f2a097da!8m2!3d-23.5877205!4d-46.6430985?authuser=0&hl=en&rclk=1,Espaçolaser Vila Mariana
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/M.A+SPA+Laser/data=!4m5!3m4!1s0x94ce5b92c269fd1b:0x86d3c8e792975231!8m2!3d-23.5961031!4d-46.6045985?authuser=0&hl=en&rclk=1,M.A SPA Laser
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/R+e+B+Laser+Comercial+Servi%C3%A7os/data=!4m5!3m4!1s0x94ce433c3a3189b1:0xe49380c863cb6e7e!8m2!3d-23.6132455!4d-46.6047442?authuser=0&hl=en&rclk=1,R e B Laser Comercial Serviços
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/Maislaser+by+Ana+Hickmann+-+Vila+Mariana/data=!4m5!3m4!1s0x94ce59f4c857be2b:0xb65ac1cf4a412123!8m2!3d-23.5869566!4d-46.6429713?authuser=0&hl=en&rclk=1,Maislaser by Ana Hickmann - Vila Mariana
"laser/@-23.6061513,-46.6193338,15z",https://www.google.com/maps/place/D'pil+Vila+Gumercindo/data=!4m5!3m4!1s0x94ce5bbc91111ee9:0xbab8488301c4f665!8m2!3d-23.6031604!4d-46.6164417?authuser=0&hl=en&rclk=1,D'pil Vila Gumercindo
